Time [s], Analyzer Name, Decoded Protocol Result
0.030143375000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.030152875000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.030160875000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.030192333333333,SPI,MOSI: 0x4E;  MISO: 0xFF
0.030200333333333,SPI,MOSI: 0xC0;  MISO: 0xFF
0.030209833333333,SPI,MOSI: 0x19;  MISO: 0xFF
0.030217833333333,SPI,MOSI: 0x00;  MISO: 0xC0
0.030227333333333,SPI,MOSI: 0x00;  MISO: 0x86
0.030235333333333,SPI,MOSI: 0x00;  MISO: 0x93
0.030244833333333,SPI,MOSI: 0x00;  MISO: 0x4C
0.030252833333333,SPI,MOSI: 0x00;  MISO: 0x05
0.030262333333333,SPI,MOSI: 0x00;  MISO: 0x7E
0.030270333333333,SPI,MOSI: 0x00;  MISO: 0xF5
0.030279833333333,SPI,MOSI: 0x00;  MISO: 0x24
0.030287833333333,SPI,MOSI: 0x00;  MISO: 0x64
0.030297333333333,SPI,MOSI: 0x00;  MISO: 0xC0
0.030305333333333,SPI,MOSI: 0x00;  MISO: 0x51
0.030314833333333,SPI,MOSI: 0x00;  MISO: 0x93
0.030322833333333,SPI,MOSI: 0x00;  MISO: 0x44
0.030332333333333,SPI,MOSI: 0x00;  MISO: 0x05
0.030340333333333,SPI,MOSI: 0x00;  MISO: 0x14
0.030349833333333,SPI,MOSI: 0x00;  MISO: 0xF3
0.030357833333333,SPI,MOSI: 0x00;  MISO: 0x27
0.030367333333333,SPI,MOSI: 0x00;  MISO: 0xE0
0.030375333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030384833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030392833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030402333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030410333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030419833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030427833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030437333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030445333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030454833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030462833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030472333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030480333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030489833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030497833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030507333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030515333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030524833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030532833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030542333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030550333333333,SPI,MOSI: 0x00;  MISO: 0xFF
