Time [s], Analyzer Name, Decoded Protocol Result,,,
2.279209333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279218833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279226833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279236333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279244333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279253833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279261833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279271333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279279333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279288833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279296833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279306333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279314333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279323833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279331833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279341333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279349333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279358833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279366833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279376333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279384333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279393833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279401833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279411333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279419333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279428833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279436833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279446333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279454333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279463833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279471833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279481333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279489333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279498833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279506833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279516333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279524333,SPI,MOSI, 0x00,  MISO, 0xFF
2.279533833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279541833,SPI,MOSI, 0x00,  MISO, 0xFF
2.279585708,SPI,MOSI, 0x48,  MISO, 0xFF
2.279593708,SPI,MOSI, 0x99,  MISO, 0xFF
2.279603208,SPI,MOSI, 0x01,  MISO, 0xFF
2.279611208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279620708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279628708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279638208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279646208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279655708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279663708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279673208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279681208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279690708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279698708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279708208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279716208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279725708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279733708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279743208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279751208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279760708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279768708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279778208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279786208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279795708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279803708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279813208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279821208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279830708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279838708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279848208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279856208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279865708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279873708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279883208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279891208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279900708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279908708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279918208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279926208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279935708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279943708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279953208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279961208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279970708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279978708,SPI,MOSI, 0x00,  MISO, 0xFF
2.279988208,SPI,MOSI, 0x00,  MISO, 0xFF
2.279996208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280005708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280013708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280023208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280031208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280040708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280048708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280058208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280066208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280075708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280083708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280093208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280101208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280110708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280118708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280128208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280136208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280145708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280153708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280163208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280171208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280180708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280188708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280198208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280206208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280215708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280223708,SPI,MOSI, 0x00,  MISO, 0xFF
2.280233208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280241208,SPI,MOSI, 0x00,  MISO, 0xFF
2.280276375,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280284375,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280293875,SPI,MOSI, 0x00,  MISO, 0x0F
2.280301875,SPI,MOSI, 0x00,  MISO, 0xFF
2.28033175,SPI,MOSI, 0x2A,  MISO, 0xFF
2.28033975,SPI,MOSI, 0xD4,  MISO, 0xFF
2.28034925,SPI,MOSI, 0x00,  MISO, 0x0F
2.28035725,SPI,MOSI, 0x00,  MISO, 0xFF
2.280386833,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280394833,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280404333,SPI,MOSI, 0x00,  MISO, 0x0F
2.280412333,SPI,MOSI, 0x00,  MISO, 0xFF
2.280441833,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280449833,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280459333,SPI,MOSI, 0x00,  MISO, 0x0F
2.280467333,SPI,MOSI, 0x00,  MISO, 0xFF
2.280496958,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280504958,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280514458,SPI,MOSI, 0x00,  MISO, 0x0F
2.280522458,SPI,MOSI, 0x00,  MISO, 0xFF
2.280552042,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280560042,SPI,MOSI, 0xD4,  MISO, 0xFF
2.2805695,SPI,MOSI, 0x00,  MISO, 0x0F
2.280577542,SPI,MOSI, 0x00,  MISO, 0xFF
2.280607167,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280615167,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280624667,SPI,MOSI, 0x00,  MISO, 0x0F
2.280632667,SPI,MOSI, 0x00,  MISO, 0xFF
2.280707792,SPI,MOSI, 0x2A,  MISO, 0xFF
2.280715792,SPI,MOSI, 0xD4,  MISO, 0xFF
2.280725292,SPI,MOSI, 0x00,  MISO, 0x0F
2.280733292,SPI,MOSI, 0x00,  MISO, 0xFF
2.28077475,SPI,MOSI, 0x2A,  MISO, 0xFF
2.28078275,SPI,MOSI, 0xD4,  MISO, 0xFF
2.28079225,SPI,MOSI, 0x00,  MISO, 0x0F
2.28080025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28083225,SPI,MOSI, 0x48,  MISO, 0xFF
2.28084025,SPI,MOSI, 0x99,  MISO, 0xFF
2.28084975,SPI,MOSI, 0x01,  MISO, 0xFF
2.28085775,SPI,MOSI, 0x00,  MISO, 0x99
2.28086725,SPI,MOSI, 0x00,  MISO, 0xD2
2.28087525,SPI,MOSI, 0x00,  MISO, 0x9F
2.28088475,SPI,MOSI, 0x00,  MISO, 0xAB
2.28089275,SPI,MOSI, 0x00,  MISO, 0x9F
2.28090225,SPI,MOSI, 0x00,  MISO, 0xD1
2.28091025,SPI,MOSI, 0x00,  MISO, 0x9F
2.28091975,SPI,MOSI, 0x00,  MISO, 0x1C
2.28092775,SPI,MOSI, 0x00,  MISO, 0x51
2.28093725,SPI,MOSI, 0x00,  MISO, 0x99
2.28094525,SPI,MOSI, 0x00,  MISO, 0xB6
2.28095475,SPI,MOSI, 0x00,  MISO, 0x9F
2.28096275,SPI,MOSI, 0x00,  MISO, 0xA8
2.28097225,SPI,MOSI, 0x00,  MISO, 0x9F
2.28098025,SPI,MOSI, 0x00,  MISO, 0xC5
2.28098975,SPI,MOSI, 0x00,  MISO, 0x9F
2.28099775,SPI,MOSI, 0x00,  MISO, 0x0E
2.28100725,SPI,MOSI, 0x00,  MISO, 0x1D
2.28101525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28102475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28103275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28104225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28105025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28105975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28106775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28107725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28108525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28109475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28110275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28111225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28112025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28112975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28113775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28114725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28115525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28116475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28117275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28118225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28119025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28119975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28120775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28121725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28122525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28123475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28124275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28125225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28126025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28126975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28127775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28128725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28129525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28130475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28131275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28132225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28133025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28133975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28134775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28135725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28136525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28137475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28138275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28139225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28140025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28140975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28141775,SPI,MOSI, 0x00,  MISO, 0xFF
2.28142725,SPI,MOSI, 0x00,  MISO, 0xFF
2.28143525,SPI,MOSI, 0x00,  MISO, 0xFF
2.28144475,SPI,MOSI, 0x00,  MISO, 0xFF
2.28145275,SPI,MOSI, 0x00,  MISO, 0xFF
2.28146225,SPI,MOSI, 0x00,  MISO, 0xFF
2.28147025,SPI,MOSI, 0x00,  MISO, 0xFF
2.28147975,SPI,MOSI, 0x00,  MISO, 0xFF
2.28148775,SPI,MOSI, 0x00,  MISO, 0xFF
2.2815325,SPI,MOSI, 0x49,  MISO, 0xFF
2.281540542,SPI,MOSI, 0x99,  MISO, 0xFF
2.28155,SPI,MOSI, 0xE8,  MISO, 0xFF
2.281558042,SPI,MOSI, 0x00,  MISO, 0xFF
2.2815675,SPI,MOSI, 0x00,  MISO, 0xFF
2.281575542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281585,SPI,MOSI, 0x00,  MISO, 0xFF
2.281593042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281602542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281610542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281620042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281628042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281637542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281645542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281655042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281663042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281672542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281680542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281690042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281698042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281707542,SPI,MOSI, 0x00,  MISO, 0xFF
2.2817155,SPI,MOSI, 0x00,  MISO, 0xFF
2.281725042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281733042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281742542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281750542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281760042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281768042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281777542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281785542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281795042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281803042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281812542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281820542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281830042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281838042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281847542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281855542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281865042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281873042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281882542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281890542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281900042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281908042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281917542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281925542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281935042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281943042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281952542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281960542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281970042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281978042,SPI,MOSI, 0x00,  MISO, 0xFF
2.281987542,SPI,MOSI, 0x00,  MISO, 0xFF
2.281995542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282005042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282013042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282022542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282030542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282040042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282048042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282057542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282065542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282075042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282083042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282092542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282100542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282110042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282118042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282127542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282135542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282145042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282153042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282162542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282170542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282180042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282188042,SPI,MOSI, 0x00,  MISO, 0xFF
2.28226675,SPI,MOSI, 0x2A,  MISO, 0xFF
2.28227475,SPI,MOSI, 0xD4,  MISO, 0xFF
2.28228425,SPI,MOSI, 0x00,  MISO, 0x0F
2.28229225,SPI,MOSI, 0x00,  MISO, 0xFF
2.282322583,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282330583,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282340042,SPI,MOSI, 0x00,  MISO, 0x0F
2.282348083,SPI,MOSI, 0x00,  MISO, 0xFF
2.282377708,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282385667,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282395208,SPI,MOSI, 0x00,  MISO, 0x0F
2.282403208,SPI,MOSI, 0x00,  MISO, 0xFF
2.282432875,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282440875,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282450375,SPI,MOSI, 0x00,  MISO, 0x0F
2.282458375,SPI,MOSI, 0x00,  MISO, 0xFF
2.282487958,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282495958,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282505458,SPI,MOSI, 0x00,  MISO, 0x0F
2.282513458,SPI,MOSI, 0x00,  MISO, 0xFF
2.282542958,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282550958,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282560458,SPI,MOSI, 0x00,  MISO, 0x0F
2.282568458,SPI,MOSI, 0x00,  MISO, 0xFF
2.282598208,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282606208,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282615667,SPI,MOSI, 0x00,  MISO, 0x0F
2.282623708,SPI,MOSI, 0x00,  MISO, 0xFF
2.28265325,SPI,MOSI, 0x2A,  MISO, 0xFF
2.28266125,SPI,MOSI, 0xD4,  MISO, 0xFF
2.28267075,SPI,MOSI, 0x00,  MISO, 0x0F
2.28267875,SPI,MOSI, 0x00,  MISO, 0xFF
2.282726208,SPI,MOSI, 0x2A,  MISO, 0xFF
2.282734208,SPI,MOSI, 0xD4,  MISO, 0xFF
2.282743708,SPI,MOSI, 0x00,  MISO, 0x0F
2.282751708,SPI,MOSI, 0x00,  MISO, 0xFF
2.282795042,SPI,MOSI, 0x49,  MISO, 0xFF
2.282803042,SPI,MOSI, 0x99,  MISO, 0xFF
2.282812542,SPI,MOSI, 0xE8,  MISO, 0xFF
2.282820542,SPI,MOSI, 0x00,  MISO, 0x99
2.282830042,SPI,MOSI, 0x00,  MISO, 0xB7
2.282838042,SPI,MOSI, 0x00,  MISO, 0x9F
2.282847542,SPI,MOSI, 0x00,  MISO, 0xCA
2.282855542,SPI,MOSI, 0x00,  MISO, 0x9F
2.282865042,SPI,MOSI, 0x00,  MISO, 0x41
2.282873042,SPI,MOSI, 0x00,  MISO, 0x9F
2.282882542,SPI,MOSI, 0x00,  MISO, 0x2A
2.282890542,SPI,MOSI, 0x00,  MISO, 0xE4
2.282900042,SPI,MOSI, 0x00,  MISO, 0x99
2.282908042,SPI,MOSI, 0x00,  MISO, 0xB5
2.282917542,SPI,MOSI, 0x00,  MISO, 0x9F
2.282925542,SPI,MOSI, 0x00,  MISO, 0xB5
2.282935042,SPI,MOSI, 0x00,  MISO, 0x9F
2.282943042,SPI,MOSI, 0x00,  MISO, 0xBB
2.282952542,SPI,MOSI, 0x00,  MISO, 0x9F
2.282960542,SPI,MOSI, 0x00,  MISO, 0x15
2.282970042,SPI,MOSI, 0x00,  MISO, 0xD7
2.282978042,SPI,MOSI, 0x00,  MISO, 0xFF
2.282987542,SPI,MOSI, 0x00,  MISO, 0xFF
2.282995542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283005042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283013042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283022542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283030542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283040042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283048042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283057542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283065542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283075042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283083042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283092542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283100542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283110042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283118042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283127542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283135542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283145042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283153042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283162542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283170542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283180042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283188042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283197542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283205542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283215042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283223042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283232542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283240542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283250042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283258042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283267542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283275542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283285042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283293042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283302542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283310542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283320042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283328042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283337542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283345542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283355042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283363042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283372542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283380542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283390042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283398042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283407542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283415542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283425042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283433042,SPI,MOSI, 0x00,  MISO, 0xFF
2.283442542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283450542,SPI,MOSI, 0x00,  MISO, 0xFF
2.283495333,SPI,MOSI, 0x4A,  MISO, 0xFF
2.283503292,SPI,MOSI, 0x99,  MISO, 0xFF
2.283512833,SPI,MOSI, 0xFC,  MISO, 0xFF
2.283520792,SPI,MOSI, 0x00,  MISO, 0xFF
2.283530333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283538292,SPI,MOSI, 0x00,  MISO, 0xFF
2.283547833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283555792,SPI,MOSI, 0x00,  MISO, 0xFF
2.283565333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283573292,SPI,MOSI, 0x00,  MISO, 0xFF
2.283582833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283590792,SPI,MOSI, 0x00,  MISO, 0xFF
2.283600333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283608292,SPI,MOSI, 0x00,  MISO, 0xFF
2.283617833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283625792,SPI,MOSI, 0x00,  MISO, 0xFF
2.283635333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283643292,SPI,MOSI, 0x00,  MISO, 0xFF
2.283652833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283660792,SPI,MOSI, 0x00,  MISO, 0xFF
2.283670333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283678333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283687833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283695833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283705333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283713333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283722833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283730833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283740333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283748333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283757833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283765833,SPI,MOSI, 0x00,  MISO, 0xFF
2.283775333,SPI,MOSI, 0x00,  MISO, 0xFF
2.283783333,SPI,MOSI, 0x00,  MISO, 0xFF
