Time [s], Analyzer Name, Decoded Protocol Result,,,,,,,,,,
0.0737995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738235,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738395,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738555,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738635,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738715,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738795,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0738955,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739035,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739115,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739195,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739355,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739435,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739515,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739595,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739755,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739835,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739915,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0739995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740235,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740395,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740555,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740635,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740715,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740795,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0740955,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741035,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741115,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741195,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741355,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741435,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741515,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741595,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741755,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741835,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741915,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0741995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742235,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742395,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0742555,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0757165,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0757245,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0757595,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0757675,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0758045,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0758125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0758565,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0758645,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0758965,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0759045,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07593625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07594425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07597625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07598425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.076016,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.076024,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0760675,SPI,MOSI, 0x00,  MISO, 0x48,,,,,,,
0.0760755,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.0760835,SPI,MOSI, 0x00,  MISO, 0x8B,,,,,,,
0.0760915,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0760995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761235,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761395,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761555,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761635,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761715,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761795,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0761955,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762035,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762115,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762195,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762355,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762435,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.0762515,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762595,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762755,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762835,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0762915,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.0762995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0763075,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.0763155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0763235,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.0763315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07633975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0763475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07635575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0763635,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07637175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0763795,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07638775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07639575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07640375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07641175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07641975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07642775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07643575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07644375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07645175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07645975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07646775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07647575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07648375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07649175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0764995,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07650775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0765155,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07652375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0765315,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07653975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0765475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07655575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0765635,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07657175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07657975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07658775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07659575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07660375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07661175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07661975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07662775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07663575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07664375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07665175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07665975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07666775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0777295,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07773725,SPI,MOSI, 0x00,  MISO, 0xFA,,,,,,,
0.0777725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0777805,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07782325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07783125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07786325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07787125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07790325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07791125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.077943,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.077951,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07798275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07799075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07802275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07803075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07806375,SPI,MOSI, 0x00,  MISO, 0x49,,,,,,,
0.07807175,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.07807975,SPI,MOSI, 0x00,  MISO, 0x62,,,,,,,
0.07808775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07809575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07810375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07811175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07811975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07812775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07813575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07814375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07815175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07815975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07816775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07817575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07818375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07819175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07819975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07820775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07821575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07822375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07823175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07823975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07824775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07825575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07826375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07827175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07827975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07828775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07829575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07830375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07831175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07831975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07832775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07833575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07834375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07835175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07835975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07836775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07837575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07838375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07839175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07839975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07840775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07841575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07842375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07843175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07843975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07844775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07845575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07846375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07847175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07847975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07848775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07849575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07850375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07851175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07851975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07852775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07853575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07854375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07855175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07855975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07856775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07857575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07858375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07859175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07859975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07860775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07861575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07862375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07863175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07863975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07864775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07865575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.07866375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.0797315,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0797395,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0797745,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0797825,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07981425,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07982225,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07985425,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07986225,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07989425,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07990225,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.07993425,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.07994225,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.079974,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.079982,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.08001375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.08002175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.080055,SPI,MOSI, 0x00,  MISO, 0x4A,,,,,,,
0.080063,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.080071,SPI,MOSI, 0x00,  MISO, 0x76,,,,,,,
0.080079,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080087,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080095,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080103,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080111,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080119,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080127,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080135,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080143,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080151,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080159,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080167,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080183,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080191,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080199,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080207,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080215,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080223,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080231,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080239,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080247,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080255,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080263,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080271,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080279,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080287,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080295,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080303,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080311,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080319,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080327,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080335,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080343,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080351,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080359,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080367,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080383,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080391,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080399,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080407,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080415,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080423,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080431,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080439,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080447,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080455,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080463,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080471,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080479,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080487,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080495,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080503,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080511,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080519,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080527,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080535,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080543,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080551,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080559,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080567,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080583,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080591,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080599,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080607,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080615,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080623,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080631,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080639,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080647,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.080655,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08170675,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.08171475,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0817495,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0817575,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.0817895,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.0817975,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.08182925,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.08183725,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.08186925,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.08187725,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.081909,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.081917,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.081949,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.081957,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.08198875,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.08199675,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.08202975,SPI,MOSI, 0x00,  MISO, 0x4B,,,,,,,
0.08203775,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.08204575,SPI,MOSI, 0x00,  MISO, 0x9F,,,,,,,
0.08205375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08206175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08206975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08207775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08208575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08209375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08210175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08210975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08211775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08212575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08213375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08214175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08214975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08215775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08216575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08217375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08218175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08218975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08219775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08220575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08221375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08222175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08222975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08223775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.08224575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
